biosequence_name	biosequence_accession	biosequence_gene_name	is_covering	pct_coverage	presence_level	probability	confidence	n_observations	norm_PSMs_per_100K	n_distinct_peptides	n_distinct_synpeptides	chromosome	genetic_locus	start_in_chromosome	end_in_chromosome	strand	relationship_phrase	reference_biosequence	represented_by_biosequence_id	group_number	seq_unique_prots_in_group	protein_group_seq_align_link	is_keratin	is_immunoglobulin	biosequence_description	organism_full_name
A0A140NBG7	A0A140NBG7		C		noncore-canonical	  1.000	  0.000	8496		84									P05042	1078	5				strain/isolate=BL21 UPTR A0A140NBG7_ECOBD Fumarate hydratase class II OS=Escherichia coli (strain B / BL21-DE3) OX=469008 GN=fumC PE=3 SV=1	Escherichia coli
ECFI20_02253	ECFI20_02253		C		noncore-canonical	  1.000	  0.000	11195		76									P05459	1084	15				strain/isolate=ST131 4-phosphoerythronate dehydrogenase PdxB OS=Escherichia coli (strain K12) OX=83333 GN=pdxB PE=3 SV=1	Escherichia coli
A1A798	A1A798	apaH	C		noncore-canonical	  1.000	  0.000	1140		26									P05637	1086	6				"strain/isolate=APEC UPSP APAH_ECOK1 Bis(5'-nucleosyl)-tetraphosphatase, symmetrical OS=Escherichia coli O1:K1 / APEC OX=405955 GN=apaH PE=3 SV=1"	Escherichia coli
A0A140NF10	A0A140NF10		C		noncore-canonical	  1.000	  0.000	37240		162									P05791	1090	8				strain/isolate=BL21 UPTR A0A140NF10_ECOBD Dihydroxy-acid dehydratase OS=Escherichia coli (strain B / BL21-DE3) OX=469008 GN=ilvD PE=3 SV=1	Escherichia coli
ECFI10_03694	ECFI10_03694			91.88													identical	A0A140NF10	P05791	1090	8				strain/isolate=ST93 Dihydroxy-acid dehydratase OS=Escherichia coli (strain K12) OX=83333 GN=ilvD PE=3 SV=1	Escherichia coli
ECFI19_03706	ECFI19_03706			91.88													identical	A0A140NF10	P05791	1090	8				strain/isolate=ST1421 Dihydroxy-acid dehydratase OS=Escherichia coli (strain K12) OX=83333 GN=ilvD PE=3 SV=1	Escherichia coli
A1AHU6	A1AHU6	ilvC	C		noncore-canonical	  1.000	  0.000	71534		195									P05793	1091	22				strain/isolate=APEC UPSP ILVC_ECOK1 Ketol-acid reductoisomerase (NADP(+)) OS=Escherichia coli O1:K1 / APEC OX=405955 GN=ilvC PE=3 SV=1	Escherichia coli
B7UMN1	B7UMN1	ilvC		97.15													identical	A1AHU6	P05793	1091	22				strain/isolate=E2348-69 UPSP ILVC_ECO27 Ketol-acid reductoisomerase (NADP(+)) OS=Escherichia coli O127:H6 (strain E2348/69 / EPEC) OX=574521 GN=ilvC PE=3 SV=1	Escherichia coli
ECFI20_03628	ECFI20_03628			97.15													identical	A1AHU6	P05793	1091	22				strain/isolate=ST131 Ketol-acid reductoisomerase OS=Escherichia coli (strain K12) OX=83333 GN=ilvC PE=3 SV=1	Escherichia coli
UPI0000E444BF	UPI0000E444BF			97.15													identical	A1AHU6	P05793	1091	22				strain/isolate=NC101 status=active	Escherichia coli
A0A0H2XJD7	A0A0H2XJD7		C		noncore-canonical	  1.000	  0.000	1034		58									P05825	1094	27				strain/isolate=APEC UPTR A0A0H2XJD7_ECOK1 IroN OS=Escherichia coli O1:K1 / APEC OX=405955 GN=iroN PE=3 SV=1	Escherichia coli
B7UR89	B7UR89	pyrF	C		noncore-canonical	  1.000	  0.000	6564		40									P05825	1094	27				strain/isolate=E2348-69 UPSP PYRF_ECO27 Orotidine 5'-phosphate decarboxylase OS=Escherichia coli O127:H6 (strain E2348/69 / EPEC) OX=574521 GN=pyrF PE=3 SV=1	Escherichia coli
ECFI10_03381	ECFI10_03381		C		noncore-canonical	  1.000	  0.000	4208		45									P05825	1094	27				strain/isolate=ST93 Zn(II)/Cd(II)/Pb(II) translocating P-type ATPase ZntA OS=Escherichia coli (strain K12) OX=83333 GN=zntA PE=4 SV=1	Escherichia coli
ECFI20_00561	ECFI20_00561		C		noncore-canonical	  1.000	  0.000	21805		218									P05825	1094	27				strain/isolate=ST131 Siderophore enterobactin receptor FepA OS=Escherichia coli (strain K12) OX=83333 GN=fepA PE=4 SV=1	Escherichia coli
ECFI4_03138	ECFI4_03138		C		noncore-canonical	  1.000	  0.000	4185		48									P05825	1094	27				strain/isolate=ST73 Zn(II)/Cd(II)/Pb(II) translocating P-type ATPase ZntA OS=Escherichia coli (strain K12) OX=83333 GN=zntA PE=4 SV=1	Escherichia coli
UPI00000DF19C	UPI00000DF19C			63.93													identical	ECFI4_03138	P05825	1094	27				strain/isolate=ATCC_25922 status=active	Escherichia coli
A1AIE8	A1AIE8	btuB	C		noncore-canonical	  1.000	  0.000	11159		112									P06129	1098	7				strain/isolate=APEC UPSP BTUB_ECOK1 Vitamin B12 transporter BtuB OS=Escherichia coli O1:K1 / APEC OX=405955 GN=btuB PE=3 SV=2	Escherichia coli
B7UNU6	B7UNU6	btuB	C		noncore-canonical	  1.000	  0.000	1217		28									P06129	1098	7				strain/isolate=E2348-69 UPTR B7UNU6_ECO27 Vitamin B12 transporter BtuB OS=Escherichia coli O127:H6 (strain E2348/69 / EPEC) OX=574521 GN=btuB PE=3 SV=1	Escherichia coli
B7UNN8	B7UNN8	cdh	C		noncore-canonical	  1.000	  0.000	1080		25									P06282	1102	8				strain/isolate=E2348-69 UPSP CDH_ECO27 CDP-diacylglycerol pyrophosphatase OS=Escherichia coli O127:H6 (strain E2348/69 / EPEC) OX=574521 GN=cdh PE=3 SV=1	Escherichia coli
A0A0H2Z4H8	A0A0H2Z4H8			69.43													indistinguishable	B7UNN8	P06282	1102	8				strain/isolate=APEC UPTR A0A0H2Z4H8_ECOK1 CDP-diacylglycerol pyrophosphatase OS=Escherichia coli O1:K1 / APEC OX=405955 GN=cdh PE=3 SV=1	Escherichia coli
ECFI20_03772	ECFI20_03772			86.85													indistinguishable	B7UNN8	P06282	1102	8				strain/isolate=ST131 CDP-diacylglycerol diphosphatase OS=Escherichia coli (strain K12) OX=83333 GN=FAZ83_18665 PE=3 SV=1	Escherichia coli
ECFI4_03567	ECFI4_03567			86.85													identical	B7UNN8	P06282	1102	8				strain/isolate=ST73 CDP-diacylglycerol diphosphatase OS=Escherichia coli (strain K12) OX=83333 GN=FAZ83_18665 PE=3 SV=1	Escherichia coli
UPI00001A95F7	UPI00001A95F7			86.85													identical	B7UNN8	P06282	1102	8				"strain/isolate=NC101,ATCC_25922 status=active"	Escherichia coli
B7UP19	B7UP19	darG	C		noncore-canonical	  1.000	  0.000	37		11									P06612	1105	14				strain/isolate=E2348-69 UPSP DARG_ECO27 DNA ADP-ribosyl glycohydrolase OS=Escherichia coli O127:H6 (strain E2348/69 / EPEC) OX=574521 GN=darG PE=1 SV=2	Escherichia coli
ECFI20_03830	ECFI20_03830		C		noncore-canonical	  1.000	  0.000	863		24									P06709	1106	6				strain/isolate=ST131 Bifunctional biotin--[acetyl-CoA-carboxylase] ligase/biotin operon repressor BirA OS=Escherichia coli (strain K12) OX=83333 GN=birA PE=3 SV=1	Escherichia coli
ECFI20_00448	ECFI20_00448		C		noncore-canonical	  1.000	  0.000	3235		58									P06710	1107	5				strain/isolate=ST131 DNA polymerase III subunit gamma/tau OS=Escherichia coli (strain K12) OX=83333 GN=FAZ83_16930 PE=4 SV=1	Escherichia coli
ECFI20_00123	ECFI20_00123		C		noncore-canonical	  1.000	  0.000	96131		258									P06959	1113	13				strain/isolate=ST131 Acetyltransferase component of pyruvate dehydrogenase complex OS=Escherichia coli (strain K12) OX=83333 GN=aceF PE=3 SV=1	Escherichia coli
UPI0001DC532E	UPI0001DC532E		C		noncore-canonical	  1.000	  0.000	2232		153									P06959	1113	13				strain/isolate=ATCC_25922 status=active	Escherichia coli
UPI0001E172E5	UPI0001E172E5		C		noncore-canonical	  1.000	  0.000	100838		254									P06959	1113	13				strain/isolate=NC101 status=active	Escherichia coli
B7UPZ7	B7UPZ7	E2348C_1226	C		noncore-canonical	  0.999	  0.000	40		6									P06966	1116	4				strain/isolate=E2348-69 UPTR B7UPZ7_ECO27 Predicted phage repressor protein OS=Escherichia coli O127:H6 (strain E2348/69 / EPEC) OX=574521 GN=E2348C_1226 PE=4 SV=1	Escherichia coli
B7UIJ7	B7UIJ7	fhuA	C		noncore-canonical	  1.000	  0.000	1147		7									P06971	1118	13				strain/isolate=E2348-69 UPTR B7UIJ7_ECO27 Ferrichrome outer membrane transporter OS=Escherichia coli O127:H6 (strain E2348/69 / EPEC) OX=574521 GN=fhuA PE=3 SV=1	Escherichia coli
ECFI20_00156	ECFI20_00156		C		noncore-canonical	  1.000	  0.000	7472		66									P06971	1118	13				strain/isolate=ST131 Ferrichrome porin FhuA OS=Escherichia coli (strain K12) OX=83333 GN=fhuA PE=4 SV=1	Escherichia coli
UPI00000E4991	UPI00000E4991		C		noncore-canonical	  1.000	  0.000	12655		125									P06971	1118	13				"strain/isolate=NC101,ATCC_25922 status=active"	Escherichia coli
A1ACN3	A1ACN3	hisC	C		noncore-canonical	  1.000	  0.000	8463		70									P06986	1121	9				strain/isolate=APEC UPSP HIS8_ECOK1 Histidinol-phosphate aminotransferase OS=Escherichia coli O1:K1 / APEC OX=405955 GN=hisC PE=3 SV=1	Escherichia coli
ECFI19_01982	ECFI19_01982		C		noncore-canonical	  1.000	  0.000	10110		80									P06986	1121	9				strain/isolate=ST1421 Histidinol-phosphate transaminase OS=Escherichia coli (strain K12) OX=83333 GN=hisC PE=3 SV=1	Escherichia coli
ECFI19_01981	ECFI19_01981		C		noncore-canonical	  1.000	  0.000	10620		61									P06988	1123	16				strain/isolate=ST1421 Histidinol dehydrogenase OS=Escherichia coli (strain K12) OX=83333 GN=hisD PE=3 SV=1	Escherichia coli
ECFI19_01987	ECFI19_01987		C		noncore-canonical	  1.000	  0.000	1882		27									P06989	1124	7				strain/isolate=ST1421 Bifunctional phosphoribosyl-AMP cyclohydrolase/phosphoribosyl-ATP diphosphatase HisIE OS=Escherichia coli (strain K12) OX=83333 GN=FAZ83_17410 PE=3 SV=1	Escherichia coli
ECFI4_01818	ECFI4_01818		C		noncore-canonical	  1.000	  0.000	2104		24									P06989	1124	7				strain/isolate=ST73 Bifunctional phosphoribosyl-AMP cyclohydrolase/phosphoribosyl-ATP diphosphatase HisIE OS=Escherichia coli (strain K12) OX=83333 GN=FAZ83_17410 PE=3 SV=1	Escherichia coli
UPI00000DED4B	UPI00000DED4B			83.25													identical	ECFI4_01818	P06989	1124	7				strain/isolate=ATCC_25922 status=active	Escherichia coli
A0A0H2Z0S1	A0A0H2Z0S1		C		noncore-canonical	  1.000	  0.000	130644		242									P06996	1127	80				strain/isolate=APEC UPTR A0A0H2Z0S1_ECOK1 Outer membrane porin protein C OS=Escherichia coli O1:K1 / APEC OX=405955 GN=ompC PE=3 SV=1	Escherichia coli
B7UFM9	B7UFM9	ompC	C		noncore-canonical	  1.000	  0.000	58970		154									P06996	1127	80				strain/isolate=E2348-69 UPTR B7UFM9_ECO27 Outer membrane porin protein C OS=Escherichia coli O127:H6 (strain E2348/69 / EPEC) OX=574521 GN=ompC PE=3 SV=1	Escherichia coli
B7UN15	B7UN15	ompF	C		noncore-canonical	  1.000	  0.000	39953		134									P06996	1127	80				strain/isolate=E2348-69 UPTR B7UN15_ECO27 Outer membrane porin 1a (Ia b F) OS=Escherichia coli O127:H6 (strain E2348/69 / EPEC) OX=574521 GN=ompF PE=3 SV=1	Escherichia coli
ECFI19_02158	ECFI19_02158		C		noncore-canonical	  1.000	  0.000	38665		88									P06996	1127	80				strain/isolate=ST1421 Porin OmpC OS=Escherichia coli (strain K12) OX=83333 GN=ompC PE=4 SV=1	Escherichia coli
ECFI20_00914	ECFI20_00914		C		noncore-canonical	  1.000	  0.000	86934		211									P06996	1127	80				strain/isolate=ST131 Porin OmpF OS=Escherichia coli (strain K12) OX=83333 GN=ompF PE=3 SV=1	Escherichia coli
ECFI20_02137	ECFI20_02137		C		noncore-canonical	  1.000	  0.000	20352		51									P06996	1127	80				strain/isolate=ST131 Porin OmpC OS=Escherichia coli (strain K12) OX=83333 GN=ompC PE=4 SV=1	Escherichia coli
ECFI4_02004	ECFI4_02004		C		noncore-canonical	  1.000	  0.000	63078		161									P06996	1127	80				strain/isolate=ST73 Porin OmpC OS=Escherichia coli (strain K12) OX=83333 GN=ompC PE=4 SV=1	Escherichia coli
UPI0001E1779B	UPI0001E1779B		C		noncore-canonical	  1.000	  0.000	5704		23									P06996	1127	80				strain/isolate=NC101 status=active	Escherichia coli
UPI0001E17E7F	UPI0001E17E7F		C		noncore-canonical	  1.000	  0.000	108341		231									P06996	1127	80				strain/isolate=NC101 status=active	Escherichia coli
UPI0001E186AD	UPI0001E186AD		C		noncore-canonical	  1.000	  0.000	10528		30									P06996	1127	80				strain/isolate=NC101 status=active	Escherichia coli
UPI00000E4A35	UPI00000E4A35			98.93													identical	ECFI4_02004	P06996	1127	80				strain/isolate=ATCC_25922 status=active	Escherichia coli
ECFI20_00254	ECFI20_00254		C		noncore-canonical	  1.000	  0.000	11917		76									P07004	1132	8				strain/isolate=ST131 Glutamate-5-semialdehyde dehydrogenase OS=Escherichia coli (strain K12) OX=83333 GN=proA PE=3 SV=1	Escherichia coli
B7USR1	B7USR1	tar	C		noncore-canonical	  1.000	  0.000	4899		77									P07017	1136	39				strain/isolate=E2348-69 UPTR B7USR1_ECO27 Methyl-accepting chemotaxis protein II OS=Escherichia coli O127:H6 (strain E2348/69 / EPEC) OX=574521 GN=tar PE=3 SV=1	Escherichia coli
ECFI20_01800	ECFI20_01800		C		noncore-canonical	  1.000	  0.000	4970		77									P07017	1136	39				strain/isolate=ST131 Methyl-accepting chemotaxis protein II OS=Escherichia coli (strain K12) OX=83333 GN=tar PE=4 SV=1	Escherichia coli
ECFI4_03987	ECFI4_03987		C		noncore-canonical	  1.000	  0.000	5384		71									P07017	1136	39				strain/isolate=ST73 Methyl-accepting chemotaxis protein OS=Escherichia coli (strain K12) OX=83333 GN=FAZ83_12945 PE=4 SV=1	Escherichia coli
B7UN58	B7UN58	appA	C		noncore-canonical	  1.000	  0.000	963		38									P07102	1141	9				strain/isolate=E2348-69 UPTR B7UN58_ECO27 Phosphoanhydride phosphorylase OS=Escherichia coli O127:H6 (strain E2348/69 / EPEC) OX=574521 GN=appA PE=3 SV=1	Escherichia coli
D6IB28	D6IB28	pheT	C		noncore-canonical	  1.000	  0.000	47656		210									P07395	1146	8				strain/isolate=B185 UPTR D6IB28_ECOLX Phenylalanine--tRNA ligase beta subunit OS=Escherichia coli B185 OX=550676 GN=pheT PE=3 SV=1	Escherichia coli
A1AII3	A1AII3	metAS	C		noncore-canonical	  1.000	  0.000	5771		38									P07623	1149	5				strain/isolate=APEC UPSP METAS_ECOK1 Homoserine O-succinyltransferase OS=Escherichia coli O1:K1 / APEC OX=405955 GN=metAS PE=3 SV=1	Escherichia coli
B7UPG4	B7UPG4	metAS		72.49													identical	A1AII3	P07623	1149	5				strain/isolate=E2348-69 UPSP METAS_ECO27 Homoserine O-succinyltransferase OS=Escherichia coli O127:H6 (strain E2348/69 / EPEC) OX=574521 GN=metAS PE=3 SV=1	Escherichia coli
ECFI4_03667	ECFI4_03667			72.49													identical	A1AII3	P07623	1149	5				strain/isolate=ST73 Homoserine O-succinyltransferase OS=Escherichia coli (strain K12) OX=83333 GN=metA PE=3 SV=1	Escherichia coli
UPI00000DF367	UPI00000DF367			72.49													identical	A1AII3	P07623	1149	5				"strain/isolate=ATCC_25922,NC101 status=active"	Escherichia coli
A1ADG7	A1ADG7	truA	C		noncore-canonical	  1.000	  0.000	1646		24									P07649	1151	4				strain/isolate=APEC UPSP TRUA_ECOK1 tRNA pseudouridine synthase A OS=Escherichia coli O1:K1 / APEC OX=405955 GN=truA PE=3 SV=1	Escherichia coli
B7UFX6	B7UFX6	truA		84.07													identical	A1ADG7	P07649	1151	4				strain/isolate=E2348-69 UPSP TRUA_ECO27 tRNA pseudouridine synthase A OS=Escherichia coli O127:H6 (strain E2348/69 / EPEC) OX=574521 GN=truA PE=3 SV=1	Escherichia coli
ECFI20_02251	ECFI20_02251			84.07													identical	A1ADG7	P07649	1151	4				strain/isolate=ST131 tRNA pseudouridine(38-40) synthase TruA OS=Escherichia coli (strain K12) OX=83333 GN=truA PE=3 SV=1	Escherichia coli
UPI00005EF44D	UPI00005EF44D			84.07													identical	A1ADG7	P07649	1151	4				strain/isolate=NC101 status=active	Escherichia coli
ECFI20_04212	ECFI20_04212		C		noncore-canonical	  1.000	  0.000	12409		89									P07650	1152	5				strain/isolate=ST131 Thymidine phosphorylase OS=Escherichia coli (strain K12) OX=83333 GN=deoA PE=3 SV=1	Escherichia coli
A1AGW5	A1AGW5	glgB	C		noncore-canonical	  1.000	  0.000	5139		90									P07762	1155	5				"strain/isolate=APEC UPSP GLGB_ECOK1 1,4-alpha-glucan branching enzyme GlgB OS=Escherichia coli O1:K1 / APEC OX=405955 GN=glgB PE=3 SV=1"	Escherichia coli
ECFI20_03282	ECFI20_03282			87.5													identical	A1AGW5	P07762	1155	5				"strain/isolate=ST131 1,4-alpha-glucan branching enzyme OS=Escherichia coli (strain K12) OX=83333 GN=glgB PE=3 SV=1"	Escherichia coli
UPI0000D50D26	UPI0000D50D26			87.5													identical	A1AGW5	P07762	1155	5				strain/isolate=NC101 status=active	Escherichia coli
A1A8R7	A1A8R7	leuS	C		noncore-canonical	  1.000	  0.000	41896		208									P07813	1156	10				strain/isolate=APEC UPSP SYL_ECOK1 Leucine--tRNA ligase OS=Escherichia coli O1:K1 / APEC OX=405955 GN=leuS PE=3 SV=2	Escherichia coli
ECFI19_00617	ECFI19_00617		C		noncore-canonical	  1.000	  0.000	43396		209									P07813	1156	10				strain/isolate=ST1421 Leucine--tRNA ligase OS=Escherichia coli (strain K12) OX=83333 GN=leuS PE=3 SV=1	Escherichia coli
A1AHF3	A1AHF3	tdh	C		noncore-canonical	  1.000	  0.000	10596		61									P07913	1160	3				strain/isolate=APEC UPSP TDH_ECOK1 L-threonine 3-dehydrogenase OS=Escherichia coli O1:K1 / APEC OX=405955 GN=tdh PE=3 SV=1	Escherichia coli
B7ULH2	B7ULH2	tdh		83.58													identical	A1AHF3	P07913	1160	3				strain/isolate=E2348-69 UPSP TDH_ECO27 L-threonine 3-dehydrogenase OS=Escherichia coli O127:H6 (strain E2348/69 / EPEC) OX=574521 GN=tdh PE=3 SV=1	Escherichia coli
ECFI4_03281	ECFI4_03281			83.58													identical	A1AHF3	P07913	1160	3				strain/isolate=ST73 L-threonine 3-dehydrogenase OS=Escherichia coli (strain K12) OX=83333 GN=FAZ83_23545 PE=3 SV=1	Escherichia coli
UPI00000DF21B	UPI00000DF21B			83.58													identical	A1AHF3	P07913	1160	3				"strain/isolate=ATCC_25922,NC101 status=active"	Escherichia coli
ECFI20_02248	ECFI20_02248		C		noncore-canonical	  1.000	  0.000	4176		32									P08192	1167	6				strain/isolate=ST131 Bifunctional tetrahydrofolate synthase/dihydrofolate synthase OS=Escherichia coli (strain K12) OX=83333 GN=folC PE=4 SV=1	Escherichia coli
A1A7A9	A1A7A9	araA	C		noncore-canonical	  0.999	  0.000	266		30									P08202	1171	6				strain/isolate=APEC UPSP ARAA_ECOK1 L-arabinose isomerase OS=Escherichia coli O1:K1 / APEC OX=405955 GN=araA PE=3 SV=1	Escherichia coli
A0A140NDR1	A0A140NDR1			68.8													identical	A1A7A9	P08202	1171	6				strain/isolate=BL21 UPTR A0A140NDR1_ECOBD L-arabinose isomerase OS=Escherichia coli (strain B / BL21-DE3) OX=469008 GN=araA PE=3 SV=1	Escherichia coli
B7UIA8	B7UIA8	araA		68.8													identical	A1A7A9	P08202	1171	6				strain/isolate=E2348-69 UPSP ARAA_ECO27 L-arabinose isomerase OS=Escherichia coli O127:H6 (strain E2348/69 / EPEC) OX=574521 GN=araA PE=3 SV=1	Escherichia coli
ECFI10_00064	ECFI10_00064			68.8													identical	A1A7A9	P08202	1171	6				strain/isolate=ST93 L-arabinose isomerase OS=Escherichia coli (strain K12) OX=83333 GN=araA PE=3 SV=1	Escherichia coli
ECFI20_00065	ECFI20_00065			68.8													identical	A1A7A9	P08202	1171	6				strain/isolate=ST131 L-arabinose isomerase OS=Escherichia coli (strain K12) OX=83333 GN=araA PE=3 SV=1	Escherichia coli
UPI0000125D54	UPI0000125D54			68.8													identical	A1A7A9	P08202	1171	6				strain/isolate=K-12_MC4100 status=active	Escherichia coli
A0A0H2YZE0	A0A0H2YZE0		C		noncore-canonical	  1.000	  0.000	29225		94									P08312	1175	4				strain/isolate=APEC UPTR A0A0H2YZE0_ECOK1 Phenylalanine--tRNA ligase alpha subunit OS=Escherichia coli O1:K1 / APEC OX=405955 GN=pheS PE=3 SV=1	Escherichia coli
A0A140NEY8	A0A140NEY8		C		noncore-canonical	  1.000	  0.000	8247		90									P08331	1176	9				"strain/isolate=BL21 UPTR A0A140NEY8_ECOBD 2',3'-cyclic-nucleotide 2'-phosphodiesterase OS=Escherichia coli (strain B / BL21-DE3) OX=469008 GN=ECBD_3816 PE=3 SV=1"	Escherichia coli
B7UQM8	B7UQM8	cpdB	C		noncore-canonical	  1.000	  0.000	8835		96									P08331	1176	9				strain/isolate=E2348-69 UPTR B7UQM8_ECO27 2': 3'-cyclic-nucleotide 2'-phosphodiesterase OS=Escherichia coli O127:H6 (strain E2348/69 / EPEC) OX=574521 GN=cpdB PE=3 SV=1	Escherichia coli
ECFI10_04189	ECFI10_04189			93.2													identical	A0A140NEY8	P08331	1176	9				"strain/isolate=ST93 2',3'-cyclic-nucleotide 2'-phosphodiesterase OS=Escherichia coli (strain K12) OX=83333 GN=cpdB PE=4 SV=1"	Escherichia coli
ECFI20_00105	ECFI20_00105		C		noncore-canonical	  1.000	  0.000	169		9									P08337	1177	7				strain/isolate=ST131 8-oxo-dGTP diphosphatase MutT OS=Escherichia coli (strain K12) OX=83333 GN=mutT PE=3 SV=1	Escherichia coli
A0A0H2Z4L2	A0A0H2Z4L2		C		noncore-canonical	  1.000	  0.000	2108		30									P08373	1183	6				strain/isolate=APEC UPTR A0A0H2Z4L2_ECOK1 UDP-N-acetylenolpyruvoylglucosamine reductase OS=Escherichia coli O1:K1 / APEC OX=405955 GN=murB PE=3 SV=1	Escherichia coli
ECFI20_03829	ECFI20_03829		C		noncore-canonical	  1.000	  0.000	2085		29									P08373	1183	6				strain/isolate=ST131 UDP-N-acetylmuramate dehydrogenase OS=Escherichia coli (strain K12) OX=83333 GN=murB PE=3 SV=1	Escherichia coli
B7UNU8	B7UNU8	murB		77.19													identical	A0A0H2Z4L2	P08373	1183	6				strain/isolate=E2348-69 UPTR B7UNU8_ECO27 UDP-N-acetylenolpyruvoylglucosamine reductase OS=Escherichia coli O127:H6 (strain E2348/69 / EPEC) OX=574521 GN=murB PE=3 SV=1	Escherichia coli
ECFI4_03623	ECFI4_03623			77.19													identical	A0A0H2Z4L2	P08373	1183	6				strain/isolate=ST73 UDP-N-acetylmuramate dehydrogenase OS=Escherichia coli (strain K12) OX=83333 GN=murB PE=3 SV=1	Escherichia coli
UPI000012F935	UPI000012F935			77.19													identical	A0A0H2Z4L2	P08373	1183	6				strain/isolate=ATCC_25922 status=active	Escherichia coli
A0A140NE26	A0A140NE26		C		noncore-canonical	  1.000	  0.000	5938		55									P08957	1196	3				strain/isolate=BL21 UPTR A0A140NE26_ECOBD site-specific DNA-methyltransferase (adenine-specific) OS=Escherichia coli (strain B / BL21-DE3) OX=469008 GN=ECBD_3681 PE=3 SV=1	Escherichia coli
