biosequence_name	biosequence_accession	biosequence_gene_name	is_covering	pct_coverage	presence_level	probability	confidence	n_observations	norm_PSMs_per_100K	n_distinct_peptides	n_distinct_synpeptides	chromosome	genetic_locus	start_in_chromosome	end_in_chromosome	strand	relationship_phrase	reference_biosequence	represented_by_biosequence_id	group_number	seq_unique_prots_in_group	protein_group_seq_align_link	is_keratin	is_immunoglobulin	biosequence_description	organism_full_name
A0A0H2Z1F2	A0A0H2Z1F2		C		marginally distinguished	  1.000	  0.000	16362		87									P0A6Y8	1310	12				strain/isolate=APEC UPTR A0A0H2Z1F2_ECOK1 Chaperone protein HscA OS=Escherichia coli O1:K1 / APEC OX=405955 GN=hscA PE=3 SV=1	Escherichia coli
A0A140N793	A0A140N793		C		marginally distinguished	  1.000	  0.000	15541		86									P0A6Y8	1310	12				strain/isolate=BL21 UPTR A0A140N793_ECOBD Chaperone protein HscA OS=Escherichia coli (strain B / BL21-DE3) OX=469008 GN=hscA PE=3 SV=1	Escherichia coli
ECFI20_02429	ECFI20_02429		C		marginally distinguished	  1.000	  0.000	15834		87									P0A6Y8	1310	12				strain/isolate=ST131 Fe-S protein assembly chaperone HscA OS=Escherichia coli (strain K12) OX=83333 GN=hscA PE=3 SV=1	Escherichia coli
UPI00000DEC4D	UPI00000DEC4D		C		marginally distinguished	  1.000	  0.000	279		8									P0A6Y8	1310	12				strain/isolate=ATCC_25922 status=active	Escherichia coli
ECFI10_02482	ECFI10_02482			88.47													identical	A0A140N793	P0A6Y8	1310	12				strain/isolate=ST93 Fe-S protein assembly chaperone HscA OS=Escherichia coli (strain K12) OX=83333 GN=hscA PE=3 SV=1	Escherichia coli
A1A8D9	A1A8D9	htpG	C		marginally distinguished	  1.000	  0.000	51762		220									P0A6Z3	1311	5				strain/isolate=APEC UPSP HTPG_ECOK1 Chaperone protein HtpG OS=Escherichia coli O1:K1 / APEC OX=405955 GN=htpG PE=3 SV=1	Escherichia coli
B7UKF3	B7UKF3	htpG	C		marginally distinguished	  1.000	  0.000	52852		222									P0A6Z3	1311	5				strain/isolate=E2348-69 UPTR B7UKF3_ECO27 Chaperone protein HtpG OS=Escherichia coli O127:H6 (strain E2348/69 / EPEC) OX=574521 GN=htpG PE=3 SV=1	Escherichia coli
B7UL33	B7UL33	nikR	C		marginally distinguished	  1.000	  0.000	1751		18									P0A6Z6	1312	43				strain/isolate=E2348-69 UPSP NIKR_ECO27 Nickel-responsive regulator OS=Escherichia coli O127:H6 (strain E2348/69 / EPEC) OX=574521 GN=nikR PE=3 SV=1	Escherichia coli
P28912	P28912	yhhI	C		marginally distinguished	  0.999	  0.000	378		25									P0A6Z6	1312	43				strain/isolate=K-12 UPSP YHHI_ECOLI H repeat-associated putative transposase YhhI OS=Escherichia coli (strain K12) OX=83333 GN=yhhI PE=3 SV=1	Escherichia coli
P28917	P28917	ydcC	C		marginally distinguished	  0.999	  0.000	318		23									P0A6Z6	1312	43				strain/isolate=K-12 UPSP YDCC_ECOLI H repeat-associated putative transposase YdcC OS=Escherichia coli (strain K12) OX=83333 GN=ydcC PE=3 SV=1	Escherichia coli
P75741	P75741	ybfL	C		marginally distinguished	  0.999	  0.000	362		25									P0A6Z6	1312	43				strain/isolate=K-12 UPSP YBFL_ECOLI Putative protein YbfL OS=Escherichia coli (strain K12) OX=83333 GN=ybfL PE=5 SV=3	Escherichia coli
Q2EEQ8	Q2EEQ8	ybfQ	C		marginally distinguished	  0.999	  0.000	55		3									P0A6Z6	1312	43				strain/isolate=K-12 UPSP YBFQ_ECOLI Inactive transposase YbfQ OS=Escherichia coli (strain K12) OX=83333 GN=ybfQ PE=4 SV=1	Escherichia coli
ECFI19_03410	ECFI19_03410			62.43													identical	ECFI10_03398	P0A6Z6	1312	43				strain/isolate=ST1421 ISAs1 family transposase OS=Escherichia coli (strain K12) OX=83333 GN=FAZ83_10420 PE=4 SV=1	Escherichia coli
ECFI10_03398	ECFI10_03398			62.43													indistinguishable	P28912	P0A6Z6	1312	43				strain/isolate=ST93 ISAs1 family transposase OS=Escherichia coli (strain K12) OX=83333 GN=FAZ83_10420 PE=4 SV=1	Escherichia coli
A0A140N324	A0A140N324			62.43													identical	P28912	P0A6Z6	1312	43				strain/isolate=BL21 UPTR A0A140N324_ECOBD Transposase IS4 family protein OS=Escherichia coli (strain B / BL21-DE3) OX=469008 GN=ECBD_0256 PE=3 SV=1	Escherichia coli
UPI000013B24B	UPI000013B24B			62.43													identical	P28912	P0A6Z6	1312	43				"strain/isolate=BW25113,K-12_NCM3722,K-12_MC4100,K-12_W3110 status=active"	Escherichia coli
UPI000013A91B	UPI000013A91B			55.56													identical	P28917	P0A6Z6	1312	43				"strain/isolate=K-12_W3110,DH5,K-12_MC4100,K-12_NCM3722,BW25113 status=active"	Escherichia coli
ECFI19_00665	ECFI19_00665			35.71													identical	Q2EEQ8	P0A6Z6	1312	43				strain/isolate=ST1421 ISAs1 family transposase OS=Escherichia coli (strain K12) OX=83333 GN=FAZ83_10420 PE=4 SV=1	Escherichia coli
UPI00000B1283	UPI00000B1283			35.71													identical	Q2EEQ8	P0A6Z6	1312	43				"strain/isolate=K-12_NCM3722,K-12_MC4100,DH5 status=active"	Escherichia coli
A0A140N210	A0A140N210		C		marginally distinguished	  1.000	  0.000	6426		72									P0A705	1315	34				strain/isolate=BL21 UPTR A0A140N210_ECOBD Selenocysteine-specific elongation factor OS=Escherichia coli (strain B / BL21-DE3) OX=469008 GN=ECBD_0140 PE=4 SV=1	Escherichia coli
A1AG73	A1AG73	infB	C		marginally distinguished	  1.000	  0.000	67581		277									P0A705	1315	34				strain/isolate=APEC UPSP IF2_ECOK1 Translation initiation factor IF-2 OS=Escherichia coli O1:K1 / APEC OX=405955 GN=infB PE=3 SV=1	Escherichia coli
D6IGQ0	D6IGQ0	ECDG_04638	C		marginally distinguished	  1.000	  0.000	107693		86									P0A705	1315	34				strain/isolate=B185 UPTR D6IGQ0_ECOLX Predicted protein OS=Escherichia coli B185 OX=550676 GN=ECDG_04638 PE=4 SV=1	Escherichia coli
ECFI10_03250	ECFI10_03250		C		marginally distinguished	  1.000	  0.000	241815		231									P0A705	1315	34				strain/isolate=ST93 Elongation factor Tu (Fragment) OS=Escherichia coli (strain K12) OX=83333 GN=FAZ83_25705 PE=4 SV=1	Escherichia coli
ECFI20_03200	ECFI20_03200		C		marginally distinguished	  1.000	  0.000	334890		249									P0A705	1315	34				strain/isolate=ST131 GTP-binding protein (Fragment) OS=Escherichia coli (strain K12) OX=83333 GN=FAZ83_11335 PE=4 SV=1	Escherichia coli
ECFI20_03445	ECFI20_03445		C		marginally distinguished	  1.000	  0.000	6475		76									P0A705	1315	34				strain/isolate=ST131 Selenocysteine-specific translation elongation factor OS=Escherichia coli (strain K12) OX=83333 GN=selB PE=4 SV=1	Escherichia coli
ECFI20_03837	ECFI20_03837		C		marginally distinguished	  1.000	  0.000	340040		319									P0A705	1315	34				strain/isolate=ST131 elongation factor Tu	Escherichia coli
ECFI4_03013	ECFI4_03013		C		marginally distinguished	  1.000	  0.000	577020		484									P0A705	1315	34				strain/isolate=ST73 elongation factor Tu	Escherichia coli
P0CE47	P0CE47	tufA	C		marginally distinguished	  1.000	  0.000	618836		518									P0A705	1315	34				strain/isolate=K-12 UPSP EFTU1_ECOLI Elongation factor Tu 1 OS=Escherichia coli (strain K12) OX=83333 GN=tufA PE=1 SV=1	Escherichia coli
P0CE48	P0CE48	tufB	C		marginally distinguished	  1.000	  0.000	618830		518									P0A705	1315	34				strain/isolate=K-12 UPSP EFTU2_ECOLI Elongation factor Tu 2 OS=Escherichia coli (strain K12) OX=83333 GN=tufB PE=1 SV=1	Escherichia coli
UPI0001E17301	UPI0001E17301		C		marginally distinguished	  1.000	  0.000	5828		71									P0A705	1315	34				strain/isolate=NC101 status=active	Escherichia coli
ECFI10_03519	ECFI10_03519			93.32													identical	A0A140N210	P0A705	1315	34				strain/isolate=ST93 Selenocysteine-specific translation elongation factor OS=Escherichia coli (strain K12) OX=83333 GN=selB PE=4 SV=1	Escherichia coli
B7UJ63	B7UJ63	infB		90.45													identical	A1AG73	P0A705	1315	34				strain/isolate=E2348-69 UPSP IF2_ECO27 Translation initiation factor IF-2 OS=Escherichia coli O127:H6 (strain E2348/69 / EPEC) OX=574521 GN=infB PE=3 SV=1	Escherichia coli
ECFI20_03023	ECFI20_03023			90.45													identical	A1AG73	P0A705	1315	34				strain/isolate=ST131 Translation initiation factor IF-2 OS=Escherichia coli (strain K12) OX=83333 GN=infB PE=3 SV=1	Escherichia coli
ECFI4_02843	ECFI4_02843			90.45													identical	A1AG73	P0A705	1315	34				strain/isolate=ST73 Translation initiation factor IF-2 OS=Escherichia coli (strain K12) OX=83333 GN=infB PE=3 SV=1	Escherichia coli
UPI000000E971	UPI000000E971			90.45													identical	A1AG73	P0A705	1315	34				"strain/isolate=ATCC_25922,NC101 status=active"	Escherichia coli
A0A140N6W0	A0A140N6W0			99.75													identical	P0CE47	P0A705	1315	34				strain/isolate=BL21 UPTR A0A140N6W0_ECOBD Elongation factor Tu OS=Escherichia coli (strain B / BL21-DE3) OX=469008 GN=tuf PE=3 SV=1	Escherichia coli
A1AGM6	A1AGM6	tuf1		99.75													identical	P0CE47	P0A705	1315	34				strain/isolate=APEC UPSP EFTU1_ECOK1 Elongation factor Tu 1 OS=Escherichia coli O1:K1 / APEC OX=405955 GN=tuf1 PE=3 SV=2	Escherichia coli
B7UK49	B7UK49	tufA		99.75													identical	P0CE47	P0A705	1315	34				strain/isolate=E2348-69 UPTR B7UK49_ECO27 Elongation factor Tu OS=Escherichia coli O127:H6 (strain E2348/69 / EPEC) OX=574521 GN=tufA PE=3 SV=1	Escherichia coli
ECFI19_03262	ECFI19_03262			99.75													identical	P0CE47	P0A705	1315	34				strain/isolate=ST1421 elongation factor Tu	Escherichia coli
UPI000000E853	UPI000000E853			99.75													identical	P0CE47	P0A705	1315	34				"strain/isolate=BW25113,NC101,K-12_NCM3722,K-12_MC4100,DH5,K-12_W3110 status=active"	Escherichia coli
A0A140NCI6	A0A140NCI6			99.75													identical	P0CE48	P0A705	1315	34				strain/isolate=BL21 UPTR A0A140NCI6_ECOBD Elongation factor Tu OS=Escherichia coli (strain B / BL21-DE3) OX=469008 GN=tuf PE=3 SV=1	Escherichia coli
A1AIF3	A1AIF3	tuf2		99.75													identical	P0CE48	P0A705	1315	34				strain/isolate=APEC UPSP EFTU2_ECOK1 Elongation factor Tu 2 OS=Escherichia coli O1:K1 / APEC OX=405955 GN=tuf2 PE=3 SV=1	Escherichia coli
B7UPD5	B7UPD5	tufB		99.75													identical	P0CE48	P0A705	1315	34				strain/isolate=E2348-69 UPTR B7UPD5_ECO27 Elongation factor Tu OS=Escherichia coli O127:H6 (strain E2348/69 / EPEC) OX=574521 GN=tufB PE=3 SV=1	Escherichia coli
ECFI10_03921	ECFI10_03921			99.75													identical	P0CE48	P0A705	1315	34				strain/isolate=ST93 elongation factor Tu	Escherichia coli
ECFI19_03924	ECFI19_03924			99.75													identical	P0CE48	P0A705	1315	34				strain/isolate=ST1421 elongation factor Tu	Escherichia coli
ECFI4_03630	ECFI4_03630			99.75													identical	P0CE48	P0A705	1315	34				strain/isolate=ST73 elongation factor Tu	Escherichia coli
UPI0000110FB2	UPI0000110FB2			99.75													identical	P0CE48	P0A705	1315	34				"strain/isolate=K-12_NCM3722,BW25113,NC101,K-12_MC4100,DH5 status=active"	Escherichia coli
UPI000507B1E1	UPI000507B1E1		C		marginally distinguished	  1.000	  0.000	22340		96									P0A715	1318	2				strain/isolate=DH5 status=active	Escherichia coli
ECFI4_01009	ECFI4_01009		C		marginally distinguished	  1.000	  0.000	3383		28									P0A720	1320	4				strain/isolate=ST73 dTMP kinase OS=Escherichia coli (strain K12) OX=83333 GN=FAZ83_24120 PE=3 SV=1	Escherichia coli
UPI00000DEA17	UPI00000DEA17			93.43													identical	ECFI4_01009	P0A720	1320	4				strain/isolate=ATCC_25922 status=active	Escherichia coli
A0A0H2YXP3	A0A0H2YXP3		C		marginally distinguished	  1.000	  0.000	3699		36									P0A729	1323	4				strain/isolate=APEC UPTR A0A0H2YXP3_ECOK1 7-methyl-GTP pyrophosphatase OS=Escherichia coli O1:K1 / APEC OX=405955 GN=yceF PE=3 SV=1	Escherichia coli
ECFI20_01064	ECFI20_01064		C		marginally distinguished	  1.000	  0.000	3690		34									P0A729	1323	4				strain/isolate=ST131 Septum formation inhibitor Maf OS=Escherichia coli (strain K12) OX=83333 GN=FAZ83_14995 PE=3 SV=1	Escherichia coli
ECFI4_00997	ECFI4_00997		C		marginally distinguished	  1.000	  0.000	3679		33									P0A729	1323	4				strain/isolate=ST73 Septum formation inhibitor Maf OS=Escherichia coli (strain K12) OX=83333 GN=FAZ83_14995 PE=3 SV=1	Escherichia coli
A0A140NAS9	A0A140NAS9			91.3													identical	A0A0H2YXP3	P0A729	1323	4				strain/isolate=BL21 UPTR A0A140NAS9_ECOBD 7-methyl-GTP pyrophosphatase OS=Escherichia coli (strain B / BL21-DE3) OX=469008 GN=ECBD_2514 PE=3 SV=1	Escherichia coli
D6I617	D6I617	ECDG_00938		91.3													identical	A0A0H2YXP3	P0A729	1323	4				strain/isolate=B185 UPTR D6I617_ECOLX 7-methyl-GTP pyrophosphatase OS=Escherichia coli B185 OX=550676 GN=ECDG_00938 PE=3 SV=1	Escherichia coli
ECFI10_01089	ECFI10_01089			91.3													identical	A0A0H2YXP3	P0A729	1323	4				strain/isolate=ST93 Septum formation inhibitor Maf OS=Escherichia coli (strain K12) OX=83333 GN=FAZ83_14995 PE=3 SV=1	Escherichia coli
ECFI19_01062	ECFI19_01062			91.3													identical	A0A0H2YXP3	P0A729	1323	4				strain/isolate=ST1421 Septum formation inhibitor Maf OS=Escherichia coli (strain K12) OX=83333 GN=FAZ83_14995 PE=3 SV=1	Escherichia coli
UPI00001639A3	UPI00001639A3			91.3													identical	A0A0H2YXP3	P0A729	1323	4				"strain/isolate=DH5,NC101 status=active"	Escherichia coli
UPI00001AA2E8	UPI00001AA2E8			89.18													identical	ECFI4_00997	P0A729	1323	4				strain/isolate=ATCC_25922 status=active	Escherichia coli
ECFI19_00754	ECFI19_00754		C		marginally distinguished	  1.000	  0.000	4431		23									P0A738	1326	3				strain/isolate=ST1421 Cyclic pyranopterin monophosphate synthase MoaC OS=Escherichia coli (strain K12) OX=83333 GN=moaC PE=3 SV=1	Escherichia coli
B7UQN3	B7UQN3	msrA	C		marginally distinguished	  1.000	  0.000	4590		29									P0A744	1328	5				strain/isolate=E2348-69 UPSP MSRA_ECO27 Peptide methionine sulfoxide reductase MsrA OS=Escherichia coli O127:H6 (strain E2348/69 / EPEC) OX=574521 GN=msrA PE=3 SV=1	Escherichia coli
A0A0H2YZQ8	A0A0H2YZQ8		C		marginally distinguished	  1.000	  0.000	6529		24									P0A746	1329	3				strain/isolate=APEC UPTR A0A0H2YZQ8_ECOK1 Peptide methionine sulfoxide reductase MsrB OS=Escherichia coli O1:K1 / APEC OX=405955 GN=yeaA PE=3 SV=1	Escherichia coli
ECFI19_01741	ECFI19_01741		C		marginally distinguished	  1.000	  0.000	6000		21									P0A746	1329	3				strain/isolate=ST1421 Peptide-methionine (R)-S-oxide reductase MsrB OS=Escherichia coli (strain K12) OX=83333 GN=msrB PE=3 SV=1	Escherichia coli
UPI0001A58C67	UPI0001A58C67		C		marginally distinguished	  1.000	  0.000	12456		71									P0A749	1330	2				strain/isolate=K-12_MC4100 status=active	Escherichia coli
A1A8R4	A1A8R4	nadD	C		marginally distinguished	  1.000	  0.000	478		17									P0A752	1331	4				strain/isolate=APEC UPSP NADD_ECOK1 Probable nicotinate-nucleotide adenylyltransferase OS=Escherichia coli O1:K1 / APEC OX=405955 GN=nadD PE=3 SV=1	Escherichia coli
D6I6M7	D6I6M7	nadD	C		marginally distinguished	  1.000	  0.000	479		17									P0A752	1331	4				strain/isolate=B185 UPTR D6I6M7_ECOLX Probable nicotinate-nucleotide adenylyltransferase OS=Escherichia coli B185 OX=550676 GN=nadD PE=3 SV=1	Escherichia coli
ECFI20_00622	ECFI20_00622			77.93													identical	A1A8R4	P0A752	1331	4				strain/isolate=ST131 Nicotinate-nucleotide adenylyltransferase OS=Escherichia coli (strain K12) OX=83333 GN=nadD PE=3 SV=1	Escherichia coli
ECFI4_00579	ECFI4_00579			77.93													identical	A1A8R4	P0A752	1331	4				strain/isolate=ST73 Nicotinate-nucleotide adenylyltransferase OS=Escherichia coli (strain K12) OX=83333 GN=nadD PE=3 SV=1	Escherichia coli
UPI00001BBB5D	UPI00001BBB5D			77.93													identical	A1A8R4	P0A752	1331	4				strain/isolate=ATCC_25922 status=active	Escherichia coli
ECFI4_00608	ECFI4_00608		C		marginally distinguished	  1.000	  0.000	5140		42									P0A759	1334	3				strain/isolate=ST73 Glucosamine-6-phosphate deaminase OS=Escherichia coli (strain K12) OX=83333 GN=nagB PE=3 SV=1	Escherichia coli
UPI00000DE883	UPI00000DE883			90.6													identical	ECFI4_00608	P0A759	1334	3				strain/isolate=ATCC_25922 status=active	Escherichia coli
D6IEC9	D6IEC9	nanE	C		marginally distinguished	  1.000	  0.000	1877		21									P0A761	1335	4				strain/isolate=B185 UPTR D6IEC9_ECOLX Putative N-acetylmannosamine-6-phosphate 2-epimerase OS=Escherichia coli B185 OX=550676 GN=nanE PE=3 SV=1	Escherichia coli
UPI000191EBCF	UPI000191EBCF		C		marginally distinguished	  1.000	  0.000	27472		90									P0A786	1343	4				strain/isolate=NC101 status=active	Escherichia coli
A0A0H2Z1M2	A0A0H2Z1M2		C		marginally distinguished	  1.000	  0.000	8799		56									P0A794	1345	7				strain/isolate=APEC UPTR A0A0H2Z1M2_ECOK1 Pyridoxine 5'-phosphate synthase OS=Escherichia coli O1:K1 / APEC OX=405955 GN=pdxJ PE=3 SV=1	Escherichia coli
B7UNN6	B7UNN6	pfkA	C		marginally distinguished	  1.000	  0.000	19589		89									P0A796	1346	4				strain/isolate=E2348-69 UPSP PFKA_ECO27 ATP-dependent 6-phosphofructokinase isozyme 1 OS=Escherichia coli O127:H6 (strain E2348/69 / EPEC) OX=574521 GN=pfkA PE=3 SV=1	Escherichia coli
ECFI4_03565	ECFI4_03565			96.88													identical	B7UNN6	P0A796	1346	4				strain/isolate=ST73 6-phosphofructokinase OS=Escherichia coli (strain K12) OX=83333 GN=pfkA PE=3 SV=1	Escherichia coli
UPI00001AA2A4	UPI00001AA2A4			96.88													identical	B7UNN6	P0A796	1346	4				strain/isolate=ATCC_25922 status=active	Escherichia coli
A1AET7	A1AET7	pcm	C		marginally distinguished	  1.000	  0.000	1681		22									P0A7A5	1349	2				strain/isolate=APEC UPSP PIMT_ECOK1 Protein-L-isoaspartate O-methyltransferase OS=Escherichia coli O1:K1 / APEC OX=405955 GN=pcm PE=3 SV=1	Escherichia coli
ECFI4_02458	ECFI4_02458			96.15													identical	A1AET7	P0A7A5	1349	2				strain/isolate=ST73 Protein-L-isoaspartate O-methyltransferase OS=Escherichia coli (strain K12) OX=83333 GN=pcm PE=3 SV=1	Escherichia coli
UPI00000DEF45	UPI00000DEF45			96.15													identical	A1AET7	P0A7A5	1349	2				strain/isolate=ATCC_25922 status=active	Escherichia coli
ECFI20_03905	ECFI20_03905		C		marginally distinguished	  1.000	  0.000	12452		112									P0A7A7	1350	3				strain/isolate=ST131 Glycerol-3-phosphate 1-O-acyltransferase OS=Escherichia coli (strain K12) OX=83333 GN=FAZ83_09270 PE=3 SV=1	Escherichia coli
B7UQN7	B7UQN7	ppa	C		marginally distinguished	  1.000	  0.000	27632		76									P0A7A9	1351	3				strain/isolate=E2348-69 UPTR B7UQN7_ECO27 Inorganic pyrophosphatase OS=Escherichia coli O127:H6 (strain E2348/69 / EPEC) OX=574521 GN=ppa PE=3 SV=1	Escherichia coli
A0A0H2YX33	A0A0H2YX33		C		marginally distinguished	  1.000	  0.000	8282		40									P0A7B1	1352	11				strain/isolate=APEC UPTR A0A0H2YX33_ECOK1 Cytosine deaminase OS=Escherichia coli O1:K1 / APEC OX=405955 GN=codA PE=4 SV=1	Escherichia coli
ECFI4_00303	ECFI4_00303		C		marginally distinguished	  1.000	  0.000	7568		39									P0A7B1	1352	11				strain/isolate=ST73 Cytosine deaminase OS=Escherichia coli (strain K12) OX=83333 GN=codA PE=4 SV=1	Escherichia coli
UPI000261108D	UPI000261108D			59.48													identical	ECFI4_00303	P0A7B1	1352	11				strain/isolate=ATCC_25922 status=active	Escherichia coli
ECFI20_03883	ECFI20_03883		C		marginally distinguished	  1.000	  0.000	3442		32									P0A7C6	1356	3				strain/isolate=ST131 Dipeptidase PepE OS=Escherichia coli (strain K12) OX=83333 GN=pepE PE=3 SV=1	Escherichia coli
ECFI20_01162	ECFI20_01162		C		marginally distinguished	  1.000	  0.000	5041		24									P0A7D1	1358	3				strain/isolate=ST131 Aminoacyl-tRNA hydrolase OS=Escherichia coli (strain K12) OX=83333 GN=FAZ83_18820 PE=3 SV=1	Escherichia coli
B7UN51	B7UN51	hyaB	C		marginally distinguished	  1.000	  0.000	5772		125									P0A7D4	1359	11				strain/isolate=E2348-69 UPTR B7UN51_ECO27 hydrogenase (acceptor) OS=Escherichia coli O127:H6 (strain E2348/69 / EPEC) OX=574521 GN=hyaB PE=3 SV=1	Escherichia coli
ECFI20_00951	ECFI20_00951		C		marginally distinguished	  1.000	  0.000	2517		67									P0A7D4	1359	11				strain/isolate=ST131 Ni/Fe-hydrogenase large subunit OS=Escherichia coli (strain K12) OX=83333 GN=hyaB PE=4 SV=1	Escherichia coli
UPI000191E8D8	UPI000191E8D8		C		marginally distinguished	  1.000	  0.000	5486		117									P0A7D4	1359	11				strain/isolate=NC101 status=active	Escherichia coli
ECFI20_02387	ECFI20_02387		C		marginally distinguished	  1.000	  0.000	17012		59									P0A7D7	1360	12				strain/isolate=ST131 Phosphoribosylaminoimidazolesuccinocarboxamide synthase OS=Escherichia coli (strain K12) OX=83333 GN=purC PE=3 SV=1	Escherichia coli
A0A0H2Z519	A0A0H2Z519		C		marginally distinguished	  1.000	  0.000	3904		32									P0A7E3	1362	3				strain/isolate=APEC UPTR A0A0H2Z519_ECOK1 Orotate phosphoribosyltransferase OS=Escherichia coli O1:K1 / APEC OX=405955 GN=pyrE PE=3 SV=1	Escherichia coli
B7UHJ6	B7UHJ6	pyrG	C		marginally distinguished	  1.000	  0.000	30220		126									P0A7E5	1363	2				strain/isolate=E2348-69 UPSP PYRG_ECO27 CTP synthase OS=Escherichia coli O127:H6 (strain E2348/69 / EPEC) OX=574521 GN=pyrG PE=3 SV=1	Escherichia coli
ECFI20_00179	ECFI20_00179		C		marginally distinguished	  1.000	  0.000	7779		62									P0A7E9	1364	2				strain/isolate=ST131 UMP kinase OS=Escherichia coli (strain K12) OX=83333 GN=pyrH PE=3 SV=1	Escherichia coli
B7UIG8	B7UIG8	speD	C		marginally distinguished	  1.000	  0.000	6988		35									P0A7F6	1366	4				strain/isolate=E2348-69 UPSP SPED_ECO27 S-adenosylmethionine decarboxylase proenzyme OS=Escherichia coli O127:H6 (strain E2348/69 / EPEC) OX=574521 GN=speD PE=3 SV=1	Escherichia coli
ECFI20_00128	ECFI20_00128			95.08													identical	B7UIG8	P0A7F6	1366	4				strain/isolate=ST131 Adenosylmethionine decarboxylase OS=Escherichia coli (strain K12) OX=83333 GN=speD PE=3 SV=1	Escherichia coli
ECFI10_00401	ECFI10_00401		C		marginally distinguished	  1.000	  0.000	2818		37									P0A7F9	1367	6				strain/isolate=ST93 tRNA preQ1(34) S-adenosylmethionine ribosyltransferase-isomerase QueA OS=Escherichia coli(strain K12) OX=83333 GN=queA PE=3 SV=1	Escherichia coli
